website.url,mainBusinessLine.descriptions
sirkkaveljet.fi,Other farming of animals
www.fibecon.fi,Construction of utility projects for electricity and telecommunications
www.lahifysio.fi,Physiotherapy
telefinans.fi,"Other activities auxiliary to financial services, except insurance and pension funding"
osana.fi,Business and other management consultancy activities
www.sonderdesign.org,"Other professional, scientific and technical activities"
www.merkityskirjat.fi,Book publishing
www.lizart.fi,Advertising agency activities
www.lyko.se,Retail sale of a wide array of products via mail order houses and net commerce
https://streamfestival.org,Organisation of conventions and trade shows
https://timma.fi/wenhua,Beauty treatment activities
findersseekers.io,Activities of employment placement agencies
www.loitsija.net,Other health care services
www.hippokratia.fi,Other health care services
https://www.myyntiboosti.fi/,Business and other management consultancy activities
www.palsanmaki.fi,"Other retail sale not in stores, stalls or markets"
www.qheat.fi,Separate production and distribution of district heat and air conditioning
www.lesetoils.com,Manufacture of other food products n.e.c.
www.jalot.fi,Retail sale of a wide array of products via mail order houses and net commerce
www.thera.fi,Wholesale of health food
www.politbyroo.fi,Sound recording and music publishing activities
www.civitta.com,Business and other management consultancy activities
www.sbb.fi,Computer programming activities
www.dikalex.fi,Other legal activities
www.ymir.fi,Construction of residential and non-residential buildings
www.resimator.fi,Computer programming activities
www.jhmkaivin.fi,Other civil engineering n.e.c.
www.margeoy.com,Painting
www.kote.fi,Business and other management consultancy activities
www.alfaoil.fi,Warehousing and storage
www.asianajofortis.fi,Legal representation activities
www.nordmont.fi,Computer programming activities
www.lahdenelementtisaumaus.fi,Construction of residential and non-residential buildings
www.emmicosmetics.fi,Other personal service activities n.e.c.
www.ergo-opasteet.fi,Manufacture of other fabricated metal products n.e.c.
https://happybob.app/,Computer programming activities
www.hartam.com,Other technical testing and analysis
www.mbls.fi,Repair of computers and peripheral equipment
www.helppoarki.fi,Other educational institutions
www.proextra.fi,Temporary employment agency activities
http://tutkivamieli.fi/,Educational support activities
www.namupaja.fi,Performing arts
www.foxie.ai,Research and experimental development on social sciences and humanities
www.versta.fi,Logging
www.skargardsbutik.fi,Retail sale in self-service stores (over 100 m¦ but not more than 400 m¦)
conductambassador.com,Other educational institutions
www.medfactor.fi,Specialist medical practice activities
www.violetta.fi,Restaurants
www.breakinghill.com,Business and other management consultancy activities
www.cirous.fi.,Computer facilities management activities
saimaanvarastot.fi,Letting of other real estate
www.kamalainenoy.fi,Structural engineering activities
www.pohjolanpirtti.fi,Holiday villages and other short-stay accommodation
www.kuljetuskoistinen.fi,Freight transport by road
www.liisanojonen.fi,Performing arts
www.pubsirdie.com,Restaurants
www.hyvanmielenpalvelut.fi,Operation of dwellings and residential real estate
Www.mioona.fi,Industrial design activities
www.printtipiste.fi,Other printing
www.huonekalukeidas.fi,Retail sale of furniture
www.kalastus-tv.fi,Television programming and broadcasting activities (excl. pay television channels)
www.suvikello.fi,Child day-care homes
www.kuljuracing.com,Other sports activities
www.vensum.com,Other information technology and computer service activities
www.virpipetajamaki.fi,Manufacture of prepared meals and dishes
www.jotuni.fi,Sewerage
https://pro-machining.fi/,Machining
www.winner.dog,Other retail sale via mail order houses and net commerce
www.jstorgards.fi,Combined facilities support activities
www.taxipudasjarvi.fi,Taxi operation
edendayspa.fi,Physical well-being activities
www.kodinpro.fi,Computer programming activities
www.litqu.com,Wholesale of chemical products
www.pinovuo.fi,Computer programming activities
www.lifecody.com,Other information service activities n.e.c.
www.chalupa.fi,CafÚs
www.rsw.fi,Architectural activities
http://www.funktiomat.com/,Manufacture of other chemical products n.e.c.
www.tynnyripojat.fi,Renting and leasing of recreational and sports goods
www.sacrum.fi,Retail sale of other new goods
www.stardancestudio.fi,Support activities to performing arts
www.metsaspring.com,Research and development on engineering and technology
www.viihteella.fi,Show production and management activities
www.alternative-design.fi,Retail sale of a wide array of products via mail order houses and net commerce
www.innovatorcampus.com,Business and other management consultancy activities
www.mtr.fi,Letting of dwellings
iona.studio,Advertising agency activities
hammashuippu.fi,Dental practice activities
www.beautyspot.fi,Beauty treatment activities
liiketila.net,Cultural education
terveystukku.fi,Wholesale of food n.e.c.
www.silmuke.fi,Other health care services
www.masterkatto.fi,Construction of residential and non-residential buildings
http://lux-medicus.ee,Beauty treatment activities
www.elektroway.fi,Electrical installation
https://kroma.fi,"Motion picture, video and television programme production activities"
www.smokers.fi,Restaurants
www.investerra.fi,Business and other management consultancy activities
Www.lakihuotari.fi,Legal advisory activities
www.instorvinen.fi,Structural engineering activities
Www.revontulikuu.com,Artistic creation
www.dmgc.fi,Other specialised construction activities n.e.c.
www.hermandia.fi,"Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting"
www.kotiperhonen.fi,Other services without accommodation for the elderly and disabled
www.basecatering.fi,Event catering activities
www.kaikkimerkityksellinen.com,Other health care services
www.thepark.fi,Construction of residential and non-residential buildings
www.LRVcorp.com,Business and other management consultancy activities
www.palmsventures.fi,Business and other management consultancy activities
www.mekkoateljee.com,Manufacture of other outerwear
arcticlines.com,"Motion picture, video and television programme production activities"
www.oma-yrityspalvelut.fi,Book-keeping and closing-of-accounts activities
www.rapamedia.com,Advertising agency activities
www.codeline.fi,Computer programming activities
www.skabam.com,Wholesale of food n.e.c.
www.sunsettl.fi,Operation of sports facilities
www.planius.fi,"Heating, plumbing and air-conditioning design"
www.wkatajaoy.fi,Freight transport by road
www.taidekehys.fi,Retail sale of household equipment n.e.c.
www.sandscape.fi,Amusement and recreation activities n.e.c.
www.woimagroup.com,"Agents involved in the sale of fuels, ores, metals and industrial chemicals"
www.rokitek.fi,Wholesale of chemical products
http://www.flybyguys.com,Business and other management consultancy activities
www.kinnusentalo.fi,Letting of other real estate
www.rakennuspalveluojala.fi,Construction of residential and non-residential buildings
www.lamplan.fi,"Heating, plumbing and air-conditioning design"
https://diago.global/,Computer programming activities
www.pnc,Construction of residential and non-residential buildings
www.imorea.com,Other services without accommodation for the elderly and disabled
www.arman.fi,Non-specialized wholesale of construction materials
www.kmu.fi,Support activities to performing arts
https://fnord-ltd.com,Computer consultancy activities
www.tietomylly.fi,Book-keeping and closing-of-accounts activities
www.pizzaservice.fi,Restaurants
https://www.youtube.com/user/TheRelaxingEnd,"Motion picture, video and television programme production activities"
https://www.tori.fi/kimmobiili,Retail sale of cars and light motor vehicles
https://www.valomedia.fi,Web portals
www.tukiperhe.fi,Residential and professional family care activities for children and young people
www.saneerauspalvelueksakti.fi,Construction of residential and non-residential buildings
www.viope.com,Post-secondary non-tertiary education
www.yeppo.fi,Agents involved in the sale of a variety of goods
www.tensionpoint.fi,Other health care services
www.diabetessara.fi,Other health care services
https://www.rakennusaitta.fi,Structural engineering activities
www.naturescape.fi,Amusement and recreation activities n.e.c.
www.mimintalli.com,Show production and management activities
www.katukarhu.fi,Street and road cleaning activities
https://knownow.fi/,Computer programming activities
www.newhouse.fi,Book-keeping and closing-of-accounts activities
www.silentowlfilms.com,"Motion picture, video and television programme production activities"
www.cooperazione.fi,Other technical testing and analysis
www.aitomation.fi,Business and other management consultancy activities
https://hehkulab.fi,Other architectural and engineering activities and related technical consultancy
www.l5navigation.fi,Non-specialized wholesale
www.katukarhu.fi,Construction of roads and motorways
exebit.fi,Computer programming activities
www.biovaaka.fi,Other information technology and computer service activities
http://www.reidi.fi,Computer programming activities
http://www.rosendahl.vip,Amusement and recreation activities n.e.c.
www.codebuddy.fi,Computer programming activities
www.4fysio.fi,Physiotherapy
www.kasmalaiset.fi,Other health care services
www.spinunit.org,"Other professional, scientific and technical activities"
www.alkemisti.fi,Business and other management consultancy activities
www.satpiki.fi,Other personal service activities n.e.c.
https://moisionolkkari.fi,Beer and drink bars
www.kalvianautohuolto.com,Maintenance and repair of motor vehicles (excl. tyres)
aatelma.com,Artistic creation
www.sijoita-asuntoon.com,Buying and selling of own real estate
www.seinajokinen.fi,Publishing of local papers and periodicals
https://norded.com,Business and other management consultancy activities
www.kymenhuoltopalvelu.fi,Repair of household appliances and home and garden equipment
